cluster,bitcoin,inflation,ferrari,patek_philippe,rolex,lamborghini,louis_vuitton,nuclear_energy,recycling,tesla,veganism,global_warming,solar_power,freelance,corruption,tinder,phishing,cartel,vpn,mental_health,tiktok,youtube,bodybuilding,formula_1,hospital,ethereum,pilates,ufc,liposuction,interest_rate,gun_control,domestic_violence,conor_mcgregor,neuralink,mortgage,ransomware,louboutin,school_shooting,data_breach,magnesium_glycinate,hair_transplant,kidnapping,homicide,recession,refugee,remote_work,hinge,serial_killer,brazilian_butt_lift,sleep_deprivation,cost_of_living,passkey,immigration,renewable_energy,stalking,netflix,bribery,identity_theft,eyelid_surgery_blepharoplasty_,medical_tourism,layoff,breast_augmentation,binance,sexual_assault,artificial_intelligence,femicide,sex_trafficking,psychotherapy,humanoid_robot,assault,zero_trust,air_pollution,mouth_taping,property_tax,tummy_tuck_abdominoplasty_,digital_nomad,wind_energy,anavar,bci,web3,quit_vaping,deportation,trenbolone,economic_crisis,oura_ring,charging_station,quantum_computing,water_pollution,filler,superyacht,depression,sleep_divorce,dopamine_detox,brain_implant,porn_addiction,botox,alcohol_free,gofundme_medical,greenhouse_effect,hydropower,free_healthcare,hip_thrust,energy_efficiency,hacking,computer_security,mortgage_rate,brain_chip
0,0.21774193548387097,-0.16072439162422186,-0.06947890818858561,-0.10645161290322579,-0.030360531309297913,-0.11950146627565983,-0.19892473118279572,-0.04147465437788018,0.0020590253946465354,-0.17921146953405018,-0.06325110689437065,0.29569892473118276,-0.10557184750733137,-0.013962445835339421,-0.058823529411764705,-0.06275659824046921,-0.27707373271889396,-0.14866760168302945,-0.40931899641577063,-0.09752438109527382,-0.24193548387096775,-0.04516129032258065,-0.0014831294030404117,-0.08552138034508629,-0.26290322580645165,0.1532258064516129,-0.17572156196943972,0.09279717189571367,-0.06507713884992987,-0.08963745361119041,0.0,0.07130730050933787,-0.12023460410557184,0.7903225806451613,-0.16129032258064513,-0.1321414691022153,0.1301947108398721,0.5161290322580645,0.23588709677419356,0.4,-0.03160857328426066,0.11764705882352942,0.2329141607435757,0.032258064516129045,0.13709677419354838,0.16465053763440862,0.19029547302792085,0.1821631878557875,0.261136712749616,0.33556254917387884,0.40725806451612906,0.08064516129032258,-0.008983258472846057,0.13053263315828958,0.20860215053763442,0.06591865357643759,0.010080645161290322,0.8387096774193549,0.5219941348973608,0.0,0.5645161290322581,0.10410557184750734,0.2601456815816857,0.5821114369501467,0.0,0.7683284457478006,0.3870967741935484,0.4684956285800422,0.43548387096774194,0.3582704186684969,1.1774193548387097,0.2531017369727047,0.08064516129032258,0.33512544802867383,0.22401433691756273,0.532258064516129,0.28830645161290325,0.0,2.2580645161290325,0.6814516129032258,0.0,0.22043010752688175,0.0,0.7526881720430108,0.0,0.4281524926686217,0.3778801843317972,0.2372528616024974,1.5806451612903225,0.5345622119815667,0.5130568356374808,0.0,0.0,0.0,0.0,0.3548387096774194,0.0,0.0,0.7983870967741935,0.3024193548387097,0.0,0.5571847507331379,0.4623655913978495,0.0,0.0,1.8387096774193548,0.1935483870967742
1,0.4166666666666667,-0.1842105263157895,0.4519230769230769,0.07499999999999998,0.3431372549019608,0.375,0.013888888888888916,1.4107142857142858,0.11170212765957445,-0.5208333333333334,-0.16666666666666669,0.125,-0.05844155844155845,0.3022388059701493,0.0980392156862745,-0.5545454545454546,-0.0625,-0.32608695652173914,-0.005555555555555591,0.4476744186046512,-0.1375,0.2125,-0.06321839080459771,0.38372093023255816,0.275,-0.375,-0.14473684210526314,0.136986301369863,-0.05217391304347827,0.08407079646017704,0.0,0.5473684210526316,-0.1590909090909091,6.25,-0.22777777777777775,0.25903614457831325,0.31081081081081086,0.6875,0.71875,0.6333333333333333,0.4697986577181208,-0.014705882352941178,0.8305084745762712,0.10416666666666669,0.40625,0.7447916666666666,0.24789915966386555,0.1323529411764706,0.3392857142857143,0.5304878048780488,0.71875,1.5,0.018987341772151903,0.13953488372093023,0.5333333333333333,0.021739130434782622,0.078125,4.21875,0.34090909090909094,41.625,0.41666666666666663,0.9431818181818181,-0.16129032258064516,1.1931818181818183,0.0,0.6818181818181818,3.25,0.046728971962616814,3.875,0.5425531914893618,7.625,0.4358974358974359,0.75,1.0694444444444444,0.7777777777777778,2.2083333333333335,0.28125,0.0,0.625,0.28125,0.0,0.875,0.0,1.2916666666666667,0.0,0.8090909090909091,1.1428571428571428,0.6612903225806451,5.625,1.6428571428571428,1.2380952380952381,0.0,0.0,0.25,0.0,1.125,0.0,0.0,0.25,0.40625,0.0,0.8181818181818182,0.125,0.375,0.0,1.375,0.0
